fid,PCD,PCD_Source,X_BNG,Y_BNG,X_IG,Y_IG,X_Latitude,Y_Longitud,Total_Pers,Females,Males,Occupied_H,LSOA_DZ_Co,LSOA_DZ_Na,OA_SA_Code,OAC_Superg,OAC_Supe_1,OAC_Group_,OAC_Goup_N,OAC_Subgro,OAC_Subg_1,WIMD_2014_,EIMD_2015_,EIMD_201_1,EIMD_201_2,SIMD_2016_,NIMDM_2017,LSOA_DZ_To,LSOA_DZ__1,OA_SA_Town,OA_SA_To_1,field_32,field_33,field_34,utd-pop,icon_url
8686,BR5 2BD,ONS,546553,167079,0,0,0.104632500000000,51.383839999999999,73,42,31,27,E01000727,Bromley 028A,E00003498,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"16","17215",6,,,-0.330538845000000,3.000000000000000,-0.643069443000000,3.000000000000000,,,,"80",./4.png
8687,BR5 2BG,ONS,546625,167217,0,0,0.105723400000000,51.385060000000003,86,43,43,36,E01000725,Bromley 023B,E00003496,"5",Urbanites,5a,Urban Professionals and Families,5a1,White Professionals,,"26","9847",3,,,1.905721889000000,4.000000000000000,-3.052518241000000,1.000000000000000,,,,"94",./3.png
8693,BR5 2BQ,ONS,546696,167258,0,0,0.106759900000000,51.385410000000000,64,34,30,24,E01000725,Bromley 023B,E00003496,"5",Urbanites,5a,Urban Professionals and Families,5a1,White Professionals,,"26","9847",3,,,1.905721889000000,4.000000000000000,-3.052518241000000,1.000000000000000,,,,"70",./4.png
9080,BR5 4AA,ONS,546719,167199,0,0,0.107065800000000,51.384880000000003,129,68,61,42,E01000725,Bromley 023B,E00003528,"8",Hard-Pressed Living,8d,Migration and Churn,"8d2",Hard-Pressed Ethnic Mix,,"26","9847",3,,,1.905721889000000,4.000000000000000,0.245866744000000,3.000000000000000,,,,"141",./2.png
9083,BR5 4AE,ONS,546789,167064,0,0,0.108015300000000,51.383650000000003,41,21,20,15,E01000727,Bromley 028A,E00003531,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"16","17215",6,,,-0.330538845000000,3.000000000000000,1.854642311000000,4.000000000000000,,,,"45",./1.png
9087,BR5 4AJ,ONS,546888,167117,0,0,0.109458800000000,51.384099999999997,52,27,25,27,E01000725,Bromley 023B,E00003528,"8",Hard-Pressed Living,8d,Migration and Churn,"8d2",Hard-Pressed Ethnic Mix,,"26","9847",3,,,1.905721889000000,4.000000000000000,0.245866744000000,3.000000000000000,,,,"57",./1.png
9088,BR5 4AL,ONS,546842,167091,0,0,0.108787500000000,51.383879999999998,28,13,15,10,E01000727,Bromley 028A,E00003531,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"16","17215",6,,,-0.330538845000000,3.000000000000000,1.854642311000000,4.000000000000000,,,,"31",./0.png
9311,BR6 0DF,ONS,546405,166732,0,0,0.102364300000000,51.380760000000002,77,40,37,37,E01000812,Bromley 028D,E00003958,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"12","21408",7,,,-2.147549681000000,2.000000000000000,0.223598329000000,3.000000000000000,,,,"84",./3.png
9312,BR6 0DG,ONS,546426,166753,0,0,0.102674500000000,51.380949999999999,2,1,1,2,E01000727,Bromley 028A,E00003498,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"16","17215",6,,,-0.330538845000000,3.000000000000000,-0.643069443000000,3.000000000000000,,,,"2",./0.png
9344,BR6 0GE,ONS,546556,166693,0,0,0.104516500000000,51.380369999999999,37,21,16,17,E01000788,Bromley 029D,E00003851,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"24","11290",4,,,0.074512880000000,3.000000000000000,0.858044787000000,4.000000000000000,,,,"40",./1.png
9355,BR6 0HQ,ONS,546395,166681,0,0,0.102199800000000,51.380310000000001,43,26,17,25,E01000812,Bromley 028D,E00003958,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"12","21408",7,,,-2.147549681000000,2.000000000000000,0.223598329000000,3.000000000000000,,,,"47",./1.png
9356,BR6 0HR,ONS,546355,166908,0,0,0.101718900000000,51.382359999999998,71,39,32,29,E01000727,Bromley 028A,E00003500,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"16","17215",6,,,-0.330538845000000,3.000000000000000,-0.411724688000000,3.000000000000000,,,,"78",./4.png
9357,BR6 0HS,ONS,546563,166930,0,0,0.104714700000000,51.382500000000000,89,41,48,31,E01000727,Bromley 028A,E00003531,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"16","17215",6,,,-0.330538845000000,3.000000000000000,1.854642311000000,4.000000000000000,,,,"97",./3.png
9358,BR6 0HT,ONS,546541,166904,0,0,0.104388100000000,51.382269999999998,64,33,31,22,E01000727,Bromley 028A,E00003498,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"16","17215",6,,,-0.330538845000000,3.000000000000000,-0.643069443000000,3.000000000000000,,,,"70",./4.png
9359,BR6 0HU,ONS,546410,166995,0,0,0.102544500000000,51.383130000000001,28,11,17,15,E01000727,Bromley 028A,E00003500,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"16","17215",6,,,-0.330538845000000,3.000000000000000,-0.411724688000000,3.000000000000000,,,,"31",./0.png
9361,BR6 0HX,ONS,546433,166937,0,0,0.102850800000000,51.382599999999996,51,26,25,23,E01000727,Bromley 028A,E00003498,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"16","17215",6,,,-0.330538845000000,3.000000000000000,-0.643069443000000,3.000000000000000,,,,"56",./1.png
9362,BR6 0HY,ONS,546462,166832,0,0,0.103224000000000,51.381650000000000,44,23,21,19,E01000727,Bromley 028A,E00003498,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"16","17215",6,,,-0.330538845000000,3.000000000000000,-0.643069443000000,3.000000000000000,,,,"48",./1.png
9363,BR6 0HZ,ONS,546486,166820,0,0,0.103563700000000,51.381529999999998,80,49,31,48,E01000727,Bromley 028A,E00003498,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"16","17215",6,,,-0.330538845000000,3.000000000000000,-0.643069443000000,3.000000000000000,,,,"88",./3.png
9364,BR6 0JD,ONS,546733,166928,0,0,0.107155000000000,51.382440000000003,50,23,27,18,E01000727,Bromley 028A,E00003531,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"16","17215",6,,,-0.330538845000000,3.000000000000000,1.854642311000000,4.000000000000000,,,,"55",./1.png
9365,BR6 0JE,ONS,546562,166757,0,0,0.104629000000000,51.380949999999999,36,20,16,18,E01000788,Bromley 029D,E00003851,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"24","11290",4,,,0.074512880000000,3.000000000000000,0.858044787000000,4.000000000000000,,,,"39",./1.png
9366,BR6 0JF,ONS,546496,166683,0,0,0.103650800000000,51.380299999999998,15,8,7,7,E01000788,Bromley 029D,E00003851,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"24","11290",4,,,0.074512880000000,3.000000000000000,0.858044787000000,4.000000000000000,,,,"16",./0.png
9367,BR6 0JG,ONS,546590,166823,0,0,0.105058300000000,51.381529999999998,40,23,17,18,E01000727,Bromley 028A,E00003531,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"16","17215",6,,,-0.330538845000000,3.000000000000000,1.854642311000000,4.000000000000000,,,,"44",./1.png
9377,BR6 0LE,ONS,546491,166735,0,0,0.103600500000000,51.380769999999998,46,25,21,33,E01000727,Bromley 028A,E00003498,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"16","17215",6,,,-0.330538845000000,3.000000000000000,-0.643069443000000,3.000000000000000,,,,"50",./1.png
9384,BR6 0NA,ONS,546640,166805,0,0,0.105768800000000,51.381360000000001,14,8,6,9,E01000788,Bromley 029D,E00003851,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"24","11290",4,,,0.074512880000000,3.000000000000000,0.858044787000000,4.000000000000000,,,,"15",./0.png
9399,BR6 0PW,ONS,546875,166705,0,0,0.109101900000000,51.380400000000002,97,54,43,45,E01000791,Bromley 029E,E00003846,"5",Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement,,"11","22670",7,,,-1.902500719000000,2.000000000000000,0.155160239000000,3.000000000000000,,,,"106",./3.png
9462,BR6 0UP,ONS,546371,167179,0,0,0.102060200000000,51.384790000000002,112,60,52,55,E01000725,Bromley 023B,E00003496,"5",Urbanites,5a,Urban Professionals and Families,5a1,White Professionals,,"26","9847",3,,,1.905721889000000,4.000000000000000,-3.052518241000000,1.000000000000000,,,,"123",./2.png
9463,BR6 0UQ,ONS,546473,167146,0,0,0.103511300000000,51.384470000000000,112,51,61,77,E01000725,Bromley 023B,E00003530,"2",Cosmopolitans,2c,Comfortable Cosmopolitans,2c1,Migrant Families,,"26","9847",3,,,1.905721889000000,4.000000000000000,0.879294698000000,4.000000000000000,,,,"123",./2.png
9464,BR6 0UR,ONS,546407,167173,0,0,0.102574700000000,51.384729999999998,47,23,24,35,E01000725,Bromley 023B,E00003530,"2",Cosmopolitans,2c,Comfortable Cosmopolitans,2c1,Migrant Families,,"26","9847",3,,,1.905721889000000,4.000000000000000,0.879294698000000,4.000000000000000,,,,"51",./1.png
9465,BR6 0US,ONS,546377,167069,0,0,0.102101100000000,51.383800000000001,40,25,15,21,E01000725,Bromley 023B,E00003496,"5",Urbanites,5a,Urban Professionals and Families,5a1,White Professionals,,"26","9847",3,,,1.905721889000000,4.000000000000000,-3.052518241000000,1.000000000000000,,,,"44",./1.png
8728,BR5 2EL,ONS,546708,169020,0,0,0.107659800000000,51.401249999999997,49,31,18,40,E01000739,Bromley 014E,E00003552,"8",Hard-Pressed Living,8d,Migration and Churn,"8d2",Hard-Pressed Ethnic Mix,,"43","3547",2,,,3.853721969000000,5.000000000000000,2.786677412000000,4.000000000000000,,,,"54",./1.png
8767,BR5 2JH,ONS,546928,169207,0,0,0.110897500000000,51.402870000000000,98,55,43,44,E01000738,Bromley 014D,E00003592,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","13858",5,,,-0.761817545000000,3.000000000000000,-2.436560887000000,2.000000000000000,,,,"107",./3.png
8768,BR5 2JJ,ONS,546731,169243,0,0,0.108082300000000,51.403239999999997,63,29,34,25,E01000729,Bromley 014A,E00003584,"4",Multicultural Metropolitans,4a,Rented Family Living,4a1,Social Renting Young Families,,"41","3934",2,,,5.118621232000000,5.000000000000000,2.881643716000000,4.000000000000000,,,,"69",./4.png
8769,BR5 2JL,ONS,546618,169197,0,0,0.106440000000000,51.402859999999997,26,13,13,21,E01000729,Bromley 014A,E00003586,"7",Constrained City Dwellers,7b,Constrained Flat Dwellers,7b3,Endeavouring Flat Dwellers,,"41","3934",2,,,5.118621232000000,5.000000000000000,6.415201351000000,5.000000000000000,,,,"28",./0.png
8770,BR5 2JN,ONS,546650,169191,0,0,0.106897200000000,51.402799999999999,27,19,8,20,E01000729,Bromley 014A,E00003586,"7",Constrained City Dwellers,7b,Constrained Flat Dwellers,7b3,Endeavouring Flat Dwellers,,"41","3934",2,,,5.118621232000000,5.000000000000000,6.415201351000000,5.000000000000000,,,,"30",./0.png
8773,BR5 2JS,ONS,546682,169141,0,0,0.107336300000000,51.402340000000002,52,24,28,28,E01000729,Bromley 014A,E00003586,"7",Constrained City Dwellers,7b,Constrained Flat Dwellers,7b3,Endeavouring Flat Dwellers,,"41","3934",2,,,5.118621232000000,5.000000000000000,6.415201351000000,5.000000000000000,,,,"57",./1.png
8774,BR5 2JT,ONS,546669,169041,0,0,0.107108200000000,51.401440000000001,59,32,27,28,E01000739,Bromley 014E,E00003588,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"43","3547",2,,,3.853721969000000,5.000000000000000,2.301294451000000,4.000000000000000,,,,"65",./4.png
8776,BR5 2JW,ONS,546637,169102,0,0,0.106673700000000,51.402000000000001,21,6,15,19,E01000729,Bromley 014A,E00003586,"7",Constrained City Dwellers,7b,Constrained Flat Dwellers,7b3,Endeavouring Flat Dwellers,,"41","3934",2,,,5.118621232000000,5.000000000000000,6.415201351000000,5.000000000000000,,,,"23",./0.png
8826,BR5 2PL,ONS,546596,169146,0,0,0.106102900000000,51.402400000000000,23,9,14,20,E01000729,Bromley 014A,E00003586,"7",Constrained City Dwellers,7b,Constrained Flat Dwellers,7b3,Endeavouring Flat Dwellers,,"41","3934",2,,,5.118621232000000,5.000000000000000,6.415201351000000,5.000000000000000,,,,"25",./0.png
8828,BR5 2PP,ONS,546583,169215,0,0,0.105944600000000,51.403030000000001,23,10,13,21,E01000729,Bromley 014A,E00003586,"7",Constrained City Dwellers,7b,Constrained Flat Dwellers,7b3,Endeavouring Flat Dwellers,,"41","3934",2,,,5.118621232000000,5.000000000000000,6.415201351000000,5.000000000000000,,,,"25",./0.png
8850,BR5 2QZ,ONS,546605,169464,0,0,0.106363500000000,51.405259999999998,49,29,20,22,E01000729,Bromley 014A,E00003581,"7",Constrained City Dwellers,7a,Challenged Diversity,7a3,Multi-Ethnic Hardship,,"41","3934",2,,,5.118621232000000,5.000000000000000,4.511937788000000,5.000000000000000,,,,"54",./1.png
8852,BR5 2RB,ONS,546604,169287,0,0,0.106276000000000,51.403669999999998,1,1,0,1,E01000729,Bromley 014A,E00003587,"3",Ethnicity Central,3a,Ethnic Family Life,3a1,Established Renting Families,,"41","3934",2,,,5.118621232000000,5.000000000000000,5.942566767000000,5.000000000000000,,,,"1",./0.png
8907,BR5 3AN,ONS,546786,169032,0,0,0.108785200000000,51.401330000000002,97,55,42,33,E01000739,Bromley 014E,E00003552,"8",Hard-Pressed Living,8d,Migration and Churn,"8d2",Hard-Pressed Ethnic Mix,,"43","3547",2,,,3.853721969000000,5.000000000000000,2.786677412000000,4.000000000000000,,,,"106",./3.png
8908,BR5 3AP,ONS,546851,169075,0,0,0.109736800000000,51.401699999999998,108,49,59,40,E01000738,Bromley 014D,E00003592,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"20","13858",5,,,-0.761817545000000,3.000000000000000,-2.436560887000000,2.000000000000000,,,,"118",./3.png
8914,BR5 3AW,ONS,546752,169024,0,0,0.108293500000000,51.401269999999997,89,52,37,33,E01000739,Bromley 014E,E00003552,"8",Hard-Pressed Living,8d,Migration and Churn,"8d2",Hard-Pressed Ethnic Mix,,"43","3547",2,,,3.853721969000000,5.000000000000000,2.786677412000000,4.000000000000000,,,,"97",./3.png
8916,BR5 3AY,ONS,546933,169379,0,0,0.111040500000000,51.404409999999999,79,45,34,37,E01000738,Bromley 014D,E00003583,"8",Hard-Pressed Living,8d,Migration and Churn,"8d2",Hard-Pressed Ethnic Mix,,"20","13858",5,,,-0.761817545000000,3.000000000000000,0.772792317000000,4.000000000000000,,,,"86",./3.png
8917,BR5 3AZ,ONS,546899,169383,0,0,0.110553700000000,51.404460000000000,86,44,42,34,E01000738,Bromley 014D,E00003583,"8",Hard-Pressed Living,8d,Migration and Churn,"8d2",Hard-Pressed Ethnic Mix,,"20","13858",5,,,-0.761817545000000,3.000000000000000,0.772792317000000,4.000000000000000,,,,"94",./3.png
8918,BR5 3BA,ONS,546794,168905,0,0,0.108847700000000,51.400190000000002,102,51,51,33,E01000739,Bromley 014E,E00003594,"4",Multicultural Metropolitans,4a,Rented Family Living,4a1,Social Renting Young Families,,"43","3547",2,,,3.853721969000000,5.000000000000000,4.809716179000000,5.000000000000000,,,,"112",./3.png
8923,BR5 3BJ,ONS,546817,169642,0,0,0.109482800000000,51.406810000000000,38,19,19,20,E01000729,Bromley 014A,E00003549,"7",Constrained City Dwellers,7a,Challenged Diversity,7a3,Multi-Ethnic Hardship,,"41","3934",2,,,5.118621232000000,5.000000000000000,2.316930084000000,4.000000000000000,,,,"42",./1.png
8924,BR5 3BN,ONS,546758,169568,0,0,0.108604600000000,51.406149999999997,84,51,33,43,E01000729,Bromley 014A,E00003549,"7",Constrained City Dwellers,7a,Challenged Diversity,7a3,Multi-Ethnic Hardship,,"41","3934",2,,,5.118621232000000,5.000000000000000,2.316930084000000,4.000000000000000,,,,"92",./3.png
8925,BR5 3BP,ONS,546937,169541,0,0,0.111165100000000,51.405870000000000,79,38,41,28,E01000738,Bromley 014D,E00003582,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"20","13858",5,,,-0.761817545000000,3.000000000000000,-0.458636962000000,3.000000000000000,,,,"86",./3.png
8927,BR5 3BS,ONS,546826,169298,0,0,0.109469900000000,51.403709999999997,61,38,23,20,E01000738,Bromley 014D,E00003583,"8",Hard-Pressed Living,8d,Migration and Churn,"8d2",Hard-Pressed Ethnic Mix,,"20","13858",5,,,-0.761817545000000,3.000000000000000,0.772792317000000,4.000000000000000,,,,"67",./4.png
8928,BR5 3BT,ONS,546835,169385,0,0,0.109635100000000,51.404490000000003,57,34,23,18,E01000738,Bromley 014D,E00003582,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"20","13858",5,,,-0.761817545000000,3.000000000000000,-0.458636962000000,3.000000000000000,,,,"62",./4.png
8929,BR5 3BU,ONS,546828,169491,0,0,0.109578400000000,51.405450000000002,67,43,24,27,E01000738,Bromley 014D,E00003582,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"20","13858",5,,,-0.761817545000000,3.000000000000000,-0.458636962000000,3.000000000000000,,,,"73",./4.png
8930,BR5 3BW,ONS,546923,169576,0,0,0.110978400000000,51.406190000000002,77,41,36,29,E01000729,Bromley 014A,E00003549,"7",Constrained City Dwellers,7a,Challenged Diversity,7a3,Multi-Ethnic Hardship,,"41","3934",2,,,5.118621232000000,5.000000000000000,2.316930084000000,4.000000000000000,,,,"84",./3.png
8931,BR5 3BX,ONS,546729,169419,0,0,0.108126300000000,51.404820000000001,68,34,34,35,E01000729,Bromley 014A,E00003584,"4",Multicultural Metropolitans,4a,Rented Family Living,4a1,Social Renting Young Families,,"41","3934",2,,,5.118621232000000,5.000000000000000,2.881643716000000,4.000000000000000,,,,"74",./4.png
8932,BR5 3BY,ONS,546653,169400,0,0,0.107026600000000,51.404670000000003,71,35,36,23,E01000729,Bromley 014A,E00003584,"4",Multicultural Metropolitans,4a,Rented Family Living,4a1,Social Renting Young Families,,"41","3934",2,,,5.118621232000000,5.000000000000000,2.881643716000000,4.000000000000000,,,,"78",./4.png
8933,BR5 3BZ,ONS,546621,169581,0,0,0.106641700000000,51.406309999999998,62,36,26,22,E01000729,Bromley 014A,E00003575,"7",Constrained City Dwellers,7a,Challenged Diversity,7a3,Multi-Ethnic Hardship,,"41","3934",2,,,5.118621232000000,5.000000000000000,2.224088081000000,4.000000000000000,,,,"68",./4.png
8935,BR5 3DD,ONS,546724,169304,0,0,0.108007000000000,51.403790000000001,29,18,11,16,E01000729,Bromley 014A,E00003584,"4",Multicultural Metropolitans,4a,Rented Family Living,4a1,Social Renting Young Families,,"41","3934",2,,,5.118621232000000,5.000000000000000,2.881643716000000,4.000000000000000,,,,"32",./1.png
8936,BR5 3DE,ONS,546657,169605,0,0,0.107168800000000,51.406509999999997,62,29,33,25,E01000729,Bromley 014A,E00003575,"7",Constrained City Dwellers,7a,Challenged Diversity,7a3,Multi-Ethnic Hardship,,"41","3934",2,,,5.118621232000000,5.000000000000000,2.224088081000000,4.000000000000000,,,,"68",./4.png
8937,BR5 3DF,ONS,546692,169386,0,0,0.107581200000000,51.404539999999997,74,38,36,28,E01000729,Bromley 014A,E00003584,"4",Multicultural Metropolitans,4a,Rented Family Living,4a1,Social Renting Young Families,,"41","3934",2,,,5.118621232000000,5.000000000000000,2.881643716000000,4.000000000000000,,,,"81",./4.png
8955,BR5 3GD,ONS,546744,169619,0,0,0.108424500000000,51.406619999999997,15,8,7,6,E01000729,Bromley 014A,E00003549,"7",Constrained City Dwellers,7a,Challenged Diversity,7a3,Multi-Ethnic Hardship,,"41","3934",2,,,5.118621232000000,5.000000000000000,2.316930084000000,4.000000000000000,,,,"16",./0.png
8956,BR5 3GE,ONS,546690,169655,0,0,0.107663600000000,51.406959999999998,27,17,10,21,E01000729,Bromley 014A,E00003549,"7",Constrained City Dwellers,7a,Challenged Diversity,7a3,Multi-Ethnic Hardship,,"41","3934",2,,,5.118621232000000,5.000000000000000,2.316930084000000,4.000000000000000,,,,"30",./0.png
8958,BR5 3GN,ONS,546742,169655,0,0,0.108410700000000,51.406939999999999,69,37,32,19,E01000729,Bromley 014A,E00003549,"7",Constrained City Dwellers,7a,Challenged Diversity,7a3,Multi-Ethnic Hardship,,"41","3934",2,,,5.118621232000000,5.000000000000000,2.316930084000000,4.000000000000000,,,,"75",./4.png
9048,BR5 3SA,ONS,546845,168940,0,0,0.109594800000000,51.400489999999998,76,38,38,21,E01000739,Bromley 014E,E00003594,"4",Multicultural Metropolitans,4a,Rented Family Living,4a1,Social Renting Young Families,,"43","3547",2,,,3.853721969000000,5.000000000000000,4.809716179000000,5.000000000000000,,,,"83",./4.png
9049,BR5 3SB,ONS,546824,168865,0,0,0.109262100000000,51.399819999999998,63,32,31,22,E01000739,Bromley 014E,E00003594,"4",Multicultural Metropolitans,4a,Rented Family Living,4a1,Social Renting Young Families,,"43","3547",2,,,3.853721969000000,5.000000000000000,4.809716179000000,5.000000000000000,,,,"69",./4.png
